mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,zcr,rmse,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_contrast_0,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,mel_0,mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,mel_10,mel_11,mel_12,tonnetz_0,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tempo,label
-140.4924316,98.61891937,-20.36792374,14.03269482,5.251494408,-6.466821194,-0.394266814,-7.054046154,-5.469146252,-0.225671157,-2.206192255,0.748390317,-4.056233883,0.101124961,0.134498343,2140.134594,2246.323644,4163.778913,18.24047076,15.97382589,18.12055978,17.23233358,18.57999202,21.32256716,17.97227708,0.358642876,0.375230849,0.378751099,0.375499547,0.369131267,0.368835479,0.35479635,0.334307253,0.313697487,0.317528099,0.345121831,0.348314881,19.13602829,14.07582569,11.71693707,5.021420956,4.247057438,3.324488163,1.508008122,0.863952637,0.405267388,0.220362842,0.058756877,0.039934624,0.02541678,-0.009719962,0.009527021,0.008880056,-0.000988185,0.004287115,6.85E-05,123.046875,dialogues
-171.2277222,101.680275,-11.13233376,15.2567358,2.588905334,2.702905178,-1.125052214,-1.817865729,-4.559998512,-0.538666248,-0.809861302,0.035743132,-3.60639596,0.084417179,0.10001976,1963.02792,2195.929985,3959.092311,15.2907123,16.3439386,18.19905027,17.72206144,18.2871628,18.68502093,16.30764815,0.361037821,0.434204876,0.364897996,0.322338521,0.311092377,0.287043571,0.314378679,0.317892432,0.347858459,0.337467283,0.301054448,0.309199274,13.84153366,8.874865532,5.41456461,2.727246523,2.650292873,1.717718601,0.663329303,0.394407928,0.198835015,0.09496583,0.028061917,0.013895689,0.009166772,-0.015885831,-0.03944652,-0.04495022,0.005110433,0.016397625,-0.009165476,151.9990809,dialogues
-282.3119507,77.44015503,-30.40647125,24.86623955,-4.694267273,6.462915897,-2.783611059,1.377581,-4.560840607,1.612667799,-3.183635473,6.598067284,1.220155358,0.145951011,0.036260694,2399.86469,2078.938489,4483.68099,15.21412784,13.64056188,17.23651699,17.00741481,17.62275281,18.23703272,17.52013745,0.37244001,0.417517602,0.409968406,0.505402803,0.37496984,0.337980658,0.334731132,0.339123577,0.355171561,0.349032074,0.442781597,0.38630721,0.853259146,1.195610523,1.03123939,0.477134556,0.769035101,0.514554262,0.361483067,0.216270626,0.117471755,0.099677794,0.014177818,0.003530247,0.000798222,-0.044234933,-0.019395851,0.032030741,0.003058361,0.007952229,-0.003113932,112.3471467,dialogues
-231.2054901,94.35399628,-57.26528168,44.05916214,-8.776215553,4.990749359,1.623898625,-4.544262886,3.574409962,-6.899213314,2.574875832,-0.261148006,-0.936867237,0.153019212,0.095369533,2223.078478,1696.131119,3778.048554,16.76748409,16.0233895,17.17872791,16.1486945,17.43314183,20.86023809,20.89124417,0.403541356,0.4474549,0.468899071,0.449293017,0.382110864,0.366262913,0.336456358,0.306911916,0.323574454,0.345089644,0.388319671,0.396597296,8.84008503,5.390904903,4.455597401,3.073305368,3.700196505,2.683487892,2.657310247,3.004778147,0.855201602,0.381547838,0.080052733,0.008506154,0.0004024,-0.005664711,0.017899017,-0.000660475,-0.031505997,-0.001034891,0.002472387,107.6660156,dialogues
-290.3403931,119.0845337,6.156114578,20.96347046,3.330085516,4.282342911,0.554096282,-2.830975771,-5.25883913,0.826592565,1.004809737,-0.538636684,4.168821335,0.076101181,0.040925451,1702.038952,2040.620733,3378.219374,17.68805501,15.01141608,18.09613612,17.70390743,18.74482037,19.32066644,17.92597691,0.393130749,0.377475411,0.417369604,0.35718587,0.360967129,0.336249292,0.306188226,0.328057557,0.339072168,0.378856659,0.359497428,0.36939767,2.147972107,2.262546539,1.028762698,0.300339311,0.237509578,0.10850545,0.049587358,0.023800053,0.020013032,0.011064705,0.008791265,0.003874678,0.001894832,0.087574519,0.046058694,-0.022931195,-0.032005517,-0.01790712,-0.007259917,129.1992188,dialogues
-207.9601898,115.5648346,2.336122751,13.39397717,13.23843384,2.580057383,1.370340228,-0.3681162,-2.341785669,1.749470472,-1.305318952,3.104635715,1.14217627,0.063038559,0.097947165,1603.599908,2002.314713,3186.692554,18.19322913,15.28586188,18.4523022,17.30601714,18.14523786,18.63635093,16.11129131,0.429149836,0.36189124,0.369000554,0.321492225,0.355131835,0.33039394,0.34226042,0.401369542,0.364749074,0.391976565,0.32332617,0.337811351,15.08676338,5.685400486,2.637902975,1.258625507,0.850837052,0.720278025,0.265456915,0.161213771,0.095021017,0.041247692,0.024779292,0.022809209,0.020852525,0.090871769,0.062138239,-0.034101657,0.023384908,0.001850711,0.008610841,107.6660156,dialogues
-95.12143707,70.95387268,-0.98603034,14.4627285,0.601754427,-0.615468442,-2.354015589,-4.135059834,-1.172550797,-4.588026047,-3.001792192,-3.144713163,-2.352127552,0.137376695,0.164746985,2815.160714,2739.14491,5813.060884,17.77414541,14.98000931,17.80548071,17.39440636,18.07138589,17.6990269,16.00864976,0.343448013,0.363305181,0.374240279,0.391392052,0.358198404,0.35234192,0.344425261,0.352978617,0.369300336,0.372434646,0.398014158,0.3711721,40.52301025,20.8377285,10.07108021,6.753952026,4.360181808,2.966491222,2.322299004,1.545124054,0.902458847,0.532468021,0.283610404,0.153927535,0.091988869,-0.010515712,-0.001756248,0.002076114,-0.010380794,0.004102616,-0.000376726,135.9991776,dialogues
-274.5720825,108.2837143,10.52762222,23.3653698,8.02093029,0.872404754,3.996130228,-7.966648579,-2.124049664,-0.381507903,-1.86398232,2.990068197,-1.263624787,0.075226313,0.041017581,1921.17039,2350.401118,4025.015962,17.35634236,14.58573259,17.96734724,16.49871187,17.51008676,19.21698134,16.69030561,0.449240118,0.470876455,0.392400682,0.403166533,0.358753562,0.347461283,0.345000833,0.34972477,0.40142706,0.379618436,0.399847388,0.430781275,2.831414461,1.71186614,0.614427507,0.160727322,0.137866154,0.077413239,0.039490286,0.023945777,0.016258001,0.010302047,0.005170018,0.003613886,0.002825484,-0.03438537,-0.003749896,-0.029097758,-0.001898441,0.011684411,0.004074783,123.046875,dialogues
-272.5246582,82.11025238,-1.095835805,4.672636032,3.998533964,-5.0284729,-3.460752964,-11.39189339,-5.302464485,-4.075424671,-6.597781181,-3.406507969,-2.145780802,0.114204897,0.038366891,2473.463519,2580.471678,5023.471257,19.54726591,16.04647488,18.86823875,17.82740765,18.86944431,18.38037989,16.25164014,0.351152569,0.370085716,0.336147726,0.363400817,0.345846504,0.363436669,0.357597291,0.331640333,0.329652131,0.328097075,0.348038942,0.316131085,1.856020331,1.692108512,0.889770925,0.395235837,0.240043014,0.155820474,0.082519494,0.031982891,0.019018782,0.011625291,0.004451154,0.003318238,0.003825884,-0.033802979,0.008891142,-0.026347522,-0.000211612,-0.000750763,0.013530259,143.5546875,dialogues
-267.0832825,122.6480865,-5.421590328,16.56624603,7.092753887,-1.05171001,-2.571180344,-4.398648262,-7.389360905,-5.347924709,-4.410761833,-1.544816375,-1.740609527,0.072694618,0.037951346,1747.467709,2080.587235,3512.103045,21.0860994,14.56181942,17.87176631,16.70006641,17.70550382,18.96730233,16.31302397,0.425584704,0.458149195,0.382999569,0.372803122,0.400428712,0.346962363,0.301453382,0.331251621,0.396822751,0.37789765,0.361956745,0.409862846,2.250056982,1.399361014,0.492891818,0.208837181,0.168038666,0.09817189,0.044355266,0.026239619,0.012990872,0.006611376,0.002796124,0.001826612,0.001708393,-0.012539299,-0.014500419,0.011667215,0.050597142,0.009752856,0.001849094,123.046875,dialogues
-159.9411926,119.0551147,-12.57694435,20.91980362,6.053104401,1.44666779,-0.150549442,-2.802902699,-8.445590019,-1.652957559,-1.89174974,-0.79239291,0.251321137,0.075690693,0.116899684,1735.731893,1982.263981,3393.735429,21.21861245,14.46657228,17.29486322,16.56647459,17.53685665,19.33243588,17.1070937,0.469284117,0.466672897,0.40164721,0.398668349,0.382851809,0.356520206,0.349451125,0.372779876,0.397425562,0.368422538,0.364182681,0.404119313,18.54224396,12.72206211,5.175220966,2.088380098,2.228490114,1.776183128,0.765761852,0.583048105,0.298425108,0.113308489,0.039152514,0.02770748,0.013791054,-0.017734529,0.00789498,0.005018216,0.061714434,0.005614056,0.007076068,112.3471467,dialogues
-316.5383606,100.9005203,10.9145422,11.69197941,11.15594864,6.015882492,2.27596879,2.684674025,-0.559562624,1.226487994,3.99892211,4.00535059,2.776444912,0.071749283,0.021659082,1934.571774,2446.831014,4338.400781,17.02077266,13.01849818,16.34031326,16.01280962,16.89701563,17.01606794,15.92813209,0.450720072,0.424757719,0.517990172,0.45036903,0.446401536,0.446747303,0.404727608,0.405985147,0.430285275,0.489524364,0.452755302,0.42715624,0.792967498,0.362755775,0.156775013,0.066665247,0.05885794,0.027602006,0.011834363,0.006521564,0.00316118,0.001852348,0.001319719,0.000977396,0.000680526,0.038676327,0.045442573,-0.051210507,-0.04498923,-0.020114701,-0.004368028,129.1992188,dialogues
-119.4536514,147.1096344,-27.00219727,33.39888,2.904071808,9.191666603,-6.778734684,1.885013103,-10.37061977,3.521208286,-9.443599701,2.312109709,-0.780106246,0.07416111,0.220620558,1399.682217,1456.731335,2666.229033,16.65665463,15.50913534,19.12376843,18.17566604,21.40067509,25.25620093,24.90158547,0.338110805,0.403684914,0.383003354,0.337960958,0.406087041,0.353812397,0.278519034,0.307147443,0.341522217,0.477592677,0.358861804,0.301050454,66.7193222,45.24750137,20.92135429,10.40780163,11.68980503,9.713033676,4.551449776,2.283379316,0.466489106,0.277558535,0.070630826,0.080973238,0.025304766,0.064419572,-0.02341264,-0.07501605,0.046975423,0.00207038,0.006479557,123.046875,dialogues
-242.7230988,119.4852142,3.6799891,22.44900513,9.045031548,6.96486187,4.907131672,4.385919571,2.099489927,2.280232191,1.280540824,1.924189925,3.540590525,0.064517929,0.046246666,1681.315617,2160.644743,3542.356976,16.62076891,12.78077166,15.41537846,15.97410688,17.22783282,18.22470745,17.09136283,0.44782424,0.421401918,0.487459421,0.447001129,0.500165761,0.45213306,0.440179855,0.431248724,0.435279101,0.497453481,0.468778759,0.512574792,2.974532604,0.825357318,0.422792554,0.300798893,0.193088472,0.116666146,0.076830842,0.038865607,0.021307589,0.012399387,0.008616168,0.004121824,0.002494131,0.051124843,0.007664685,-0.01151041,-0.009999752,-0.001378156,-0.012581502,129.1992188,dialogues
-180.9432373,116.4044266,6.181985378,18.00396919,7.444690704,-0.055816874,1.077642798,-10.46335506,-0.710971773,-3.70941925,-1.265343547,-8.394001961,-4.55284071,0.071463893,0.131502897,1761.521021,2226.437197,3377.793383,18.52575,16.81740744,19.46787463,18.59314993,19.9290741,19.81646726,17.46567146,0.306129128,0.350317091,0.317157626,0.326046318,0.298710465,0.336963475,0.353255153,0.349832505,0.368819058,0.34193188,0.333145708,0.284855694,32.61222076,14.42073727,8.221343994,2.662130117,1.152675748,0.986313701,0.544156492,0.152622655,0.10775777,0.045354288,0.030707279,0.023449305,0.023164924,-0.040767792,-0.001375198,-0.012753586,0.030752601,0.007661726,0.004056212,123.046875,dialogues
-184.3536072,102.1221848,10.02592564,-0.971684635,6.483105183,-2.376442194,-2.269806147,-5.337457657,-6.371225357,-4.860950947,-1.804379702,-2.777622223,0.007253364,0.083776268,0.114653826,2076.85355,2477.476338,4326.212047,19.80346923,16.0013947,18.95308374,17.91372662,18.81881763,18.92832455,16.70722659,0.360801607,0.348577261,0.396522105,0.35158366,0.319848001,0.33660993,0.344812572,0.375840127,0.305439591,0.350100011,0.375233173,0.356656909,21.3259716,12.47337341,5.747723579,2.919713497,1.933466196,1.149521112,0.361935973,0.16044727,0.073407479,0.03926624,0.022283275,0.019564159,0.015995476,0.026135764,0.027527949,0.003961958,-0.044505147,0.001517098,0.001091367,135.9991776,dialogues
-186.5,105.6470184,7.038850307,14.59693527,10.27072525,9.174361229,1.931239486,6.839439392,2.576126575,4.537240505,2.416682243,3.508939505,2.635555983,0.062510575,0.112589605,1657.48212,2094.324551,3576.943364,18.28626933,13.18986919,15.30218134,15.50177207,16.85577637,16.54112466,15.57913631,0.591808975,0.484448701,0.50623548,0.432771862,0.404328972,0.409110487,0.406979054,0.434202135,0.397164971,0.421146065,0.434096724,0.497790426,19.11674118,5.945101738,4.612673759,1.99941659,1.273224592,0.862339079,0.564068139,0.249658629,0.103282183,0.058058571,0.03839314,0.031081261,0.01739908,0.028875566,0.076565193,-0.000413481,0.033000303,0.001493361,0.00884968,112.3471467,dialogues
-290.6094666,111.548027,10.28816795,5.686446667,14.30321693,0.525733173,0.024864541,-1.190338135,-6.698207378,-4.719711781,-0.281348109,-3.309237957,-0.983362734,0.075605305,0.040214073,1940.076744,2352.114571,3931.471158,18.94234186,15.42289155,18.11260795,16.93146541,18.05715999,18.0287687,15.92877565,0.352220118,0.382227212,0.350453287,0.371622324,0.395804882,0.421713263,0.469141722,0.386434436,0.393149406,0.40632388,0.375617296,0.346090078,2.734587193,1.480933785,0.458205193,0.232898206,0.220140189,0.124957368,0.049406566,0.025005735,0.008536134,0.003336413,0.002832053,0.002734681,0.002272779,-0.005731471,-0.061880836,-0.022526874,-0.037894647,0.004000315,0.013565564,103.359375,dialogues
-137.8026733,116.5743866,-1.549399137,18.09885025,3.701152802,2.611131191,-0.6809479,-0.681408644,-5.309745789,-1.713640451,-1.847717762,0.274700493,0.059186433,0.076013204,0.121207558,1817.371729,2133.794895,3766.81255,18.83756783,14.27344111,17.13556814,16.53685942,16.8936449,17.50688071,16.32353846,0.612379611,0.394413501,0.345469654,0.363856077,0.351837158,0.315073967,0.332133293,0.424022466,0.337769836,0.312053084,0.356262773,0.458670974,17.79808807,11.02311993,5.318265438,2.700262785,2.464768171,1.578921795,0.638695836,0.388746589,0.195451826,0.108692914,0.059595194,0.038237117,0.020721126,0.034618078,0.021973584,0.091461039,0.05167146,-0.020727743,0.022697522,112.3471467,dialogues
-144.7330627,83.48018646,-0.38977778,9.377008438,-1.893112421,-3.965646744,-0.579363704,-10.75961971,-8.024406433,-5.559461594,-3.712120533,-5.022435188,-2.519641161,0.119917944,0.118408941,2600.397616,2638.301778,5359.849184,19.36459976,15.34666712,17.30355103,16.82884321,18.18492556,19.26311162,17.84959881,0.363146871,0.359374464,0.370240122,0.388191998,0.399481922,0.355992198,0.340408087,0.340444207,0.323980421,0.335330337,0.35428834,0.389393866,20.7881813,15.50798702,6.461436272,2.732710123,2.166199446,1.24671483,0.594608963,0.368422627,0.272337675,0.160411328,0.082674481,0.05474145,0.05605026,0.001076142,-0.00495822,0.020563695,0.005158216,0.003973325,-0.002493432,99.38401442,dialogues
-196.6165771,122.8135605,19.71020126,12.49544334,9.017580986,4.859795094,3.735955477,2.508242607,-2.061177969,4.38437891,0.262980312,3.269149065,-0.779421329,0.061270854,0.092227615,1678.25977,2231.090525,3608.855489,17.85967485,14.63125002,17.15964495,17.70798478,19.32424195,20.33947714,17.58856621,0.317761838,0.422149926,0.288875163,0.267415851,0.330793023,0.445188403,0.637907267,0.396343291,0.330652863,0.343182772,0.314818025,0.309724182,13.46819305,4.687541485,1.788819671,0.643692791,0.330517411,0.204075843,0.087341614,0.052972905,0.031355504,0.021016084,0.013972307,0.012732636,0.010324921,-0.016752403,-0.093195479,-0.056897045,-0.082944609,0.010995711,0.0366973,103.359375,dialogues
-312.9553223,99.29130554,5.462471485,9.745053291,10.69559193,2.179420471,1.055598021,-0.999328554,-4.584217072,4.07864809,1.772018075,0.86787951,1.836525083,0.083471222,0.030182803,2051.476144,2377.051035,4317.963589,16.2381961,14.91991925,18.12768492,17.34069548,18.35372689,18.36484267,15.72853426,0.401946217,0.375618488,0.359824002,0.369833231,0.350592434,0.36948061,0.386964172,0.433803797,0.423895568,0.381263226,0.374784797,0.3858715,0.90207839,1.009590387,0.915891111,0.306902677,0.216511309,0.19704394,0.076772705,0.030816527,0.01455363,0.009026717,0.004347938,0.003569782,0.00203251,-0.013405056,0.059228543,0.02938406,0.032127085,-0.007349619,0.000515443,117.4538352,dialogues
-336.8625793,79.38889313,-7.382248878,9.41828537,2.384408474,0.709820688,1.14279151,-4.156391621,-5.795344353,0.853925049,1.648681283,0.347316653,-0.893918633,0.107105555,0.029101424,2267.598143,2260.125373,4390.905915,17.11302472,15.58498908,19.54037121,18.9776179,18.86850874,18.84967046,16.60472562,0.350430697,0.298165619,0.317766398,0.316246063,0.300744534,0.346011966,0.331569284,0.334020972,0.297114462,0.308300227,0.328512847,0.324192524,0.742531717,0.945706964,0.8131392,0.349131972,0.368896157,0.291736811,0.093177006,0.035718001,0.022632744,0.008789485,0.00230963,0.001594408,0.000971339,-0.012870945,0.061658912,0.017251809,0.016709514,0.00304169,0.025479985,129.1992188,dialogues
-169.9181213,123.0080566,-17.2138176,8.563199997,4.131852627,-0.527666271,-1.621938467,-1.359364033,-2.688606501,-0.3756558,1.530808091,-1.888162494,0.190577686,0.078282779,0.109007619,1648.669209,1912.476287,3004.45018,18.65576024,14.9351027,17.24538075,16.73844435,18.78601782,19.19667874,17.77255477,0.341612786,0.357346416,0.376041055,0.393352002,0.395509303,0.364060462,0.347907126,0.355935901,0.385316461,0.445954204,0.424649954,0.36317876,8.689272881,11.93737507,11.50599384,5.574910164,3.582844496,2.476253986,1.073062897,0.417191207,0.133998588,0.055340461,0.010575703,0.006083536,0.004172146,-0.006258605,0.004058073,-0.013876541,0.002041048,0.000356775,0.007743798,107.6660156,dialogues
-232.6566772,111.9533997,-16.5902977,7.999169827,-4.663347244,-4.917675495,-5.261693954,-6.164418221,-11.99643898,-9.897473335,-2.666811705,-3.952119112,-1.010570168,0.08492478,0.057507426,1888.531948,2102.39852,3621.172924,18.76119361,16.89827145,19.27842601,18.89105735,19.25058006,20.39699381,17.06844669,0.406622589,0.342793256,0.319599152,0.310829818,0.320032299,0.287762821,0.27151373,0.349461168,0.317948222,0.308692634,0.308151454,0.34072119,3.219591856,4.615440845,2.621299267,1.450312495,0.917039156,0.384066969,0.150891706,0.101993598,0.064967543,0.019206218,0.007737881,0.0042666,0.00213227,0.030153356,0.087394946,0.01048041,0.082315897,0.011121305,0.020261371,117.4538352,dialogues
-103.2935486,122.3695297,4.663320065,24.51490784,12.73116302,9.128377914,1.468897223,-1.593561649,-3.582150459,-0.917185426,3.666575909,2.316760063,6.824967384,0.060734548,0.19358398,1665.289787,2207.683498,3528.516658,19.82427664,14.65654516,18.48696829,16.85544952,18.11273614,18.52406374,16.35420929,0.582423031,0.46370244,0.390989155,0.409558922,0.360492826,0.348525435,0.375139326,0.415506333,0.363679081,0.346630692,0.366814911,0.387936652,54.32039261,27.81407928,8.439088821,3.096076488,3.131598473,1.525905848,0.721294284,0.44437179,0.250543714,0.112685442,0.090240322,0.035157535,0.020908218,-0.00779196,0.130609589,0.00755833,0.156130997,0.016650064,0.055740999,123.046875,dialogues
-207.9745331,115.5833206,2.327680826,13.3907423,13.23543644,2.578499556,1.371700883,-0.362027109,-2.341166496,1.746135712,-1.321314335,3.094947815,1.137537241,0.062979077,0.097949892,1605.138448,2002.15617,3190.816096,18.1227896,15.2847059,18.4461603,17.30420128,18.13631594,18.62618996,16.08768112,0.426139146,0.356578499,0.365017921,0.317043662,0.3513062,0.325900584,0.339316279,0.397545338,0.361189961,0.387948036,0.31862697,0.336323559,15.08881092,5.688643456,2.639373302,1.258891106,0.850588799,0.720277846,0.265402049,0.161135972,0.095001563,0.041248038,0.024754582,0.022805674,0.020854985,0.091521486,0.060943286,-0.032338514,0.02301512,0.00157041,0.00799467,107.6660156,dialogues
-325.386322,93.66547394,13.86500359,13.2300415,9.83905983,2.551138401,3.553846121,2.005712271,-1.030836821,-0.421078652,2.326822758,1.628645062,1.605214834,0.082063997,0.021795422,2030.278002,2378.716788,4336.53866,18.04441507,13.97345015,16.27856166,15.69599352,16.59102719,17.00702677,15.888629,0.40362215,0.416199028,0.42796883,0.434500158,0.415569782,0.405969381,0.413305312,0.451000988,0.442395478,0.439806342,0.445904076,0.406554192,0.88222307,0.513128698,0.313555479,0.147232503,0.079018235,0.04391944,0.020417532,0.012673139,0.006778714,0.003958114,0.002912911,0.002072848,0.001481102,-0.005589671,0.019405088,0.000919262,0.003430743,0.006889934,0.000435553,117.4538352,dialogues
-313.7851563,97.8335495,-20.44070435,-14.5647459,-27.29704857,6.732168198,-20.28264618,-9.136904716,-13.75816154,-12.57774734,-5.633983612,-7.49889946,-14.20214272,0.113649503,0.03744309,2087.804645,2093.386606,4038.281774,21.52393825,16.12636234,19.01194379,17.83976205,18.94337275,17.73268074,19.4272304,0.336243808,0.329660863,0.339753389,0.355077207,0.327713847,0.332933754,0.333269656,0.322119892,0.290874362,0.288369328,0.309208572,0.322534353,1.154081702,1.62843585,1.331204653,0.925906062,0.634114623,0.231087968,0.040203802,0.014280469,0.007047107,0.00936783,0.012298815,0.004139489,0.000832365,-0.002986111,0.016706979,0.019751068,-0.00964346,0.003315032,0.00185989,107.6660156,dialogues
-335.8186035,86.44784546,-10.72761059,20.05006599,1.514048219,-6.7156353,0.380098283,-4.139342785,-4.469554424,-0.382150203,-6.925541878,-2.529489279,-0.202443942,0.102527395,0.028352384,2157.317658,2229.792397,4340.124744,16.38730348,15.44885217,17.51461267,17.23256126,17.7149106,20.41230623,17.48785279,0.380171478,0.382024139,0.365607917,0.363699287,0.333036214,0.332963109,0.31020084,0.325536788,0.385391355,0.367808998,0.38315621,0.386740565,1.174906373,1.39554739,0.505089819,0.289848715,0.198977783,0.100656345,0.081421837,0.063712426,0.055397496,0.028926946,0.006205332,0.003950023,0.003012003,-0.023503215,0.011921904,-0.032472332,-0.000513837,0.009358212,0.000580117,123.046875,dialogues
-313.789093,96.54340363,1.326475382,22.27811813,8.054340363,-3.965565205,2.618845463,-3.843600273,-7.454556465,0.221663281,-7.035439491,-2.374146223,-3.646177292,0.093592779,0.028837398,2185.256179,2386.601324,4462.747329,18.30064846,15.61626255,18.6484886,17.681638,17.80703801,19.56179939,16.26649067,0.401781648,0.356811613,0.416128397,0.357021362,0.326404124,0.343981206,0.31933248,0.384105355,0.347417563,0.361345828,0.332280159,0.340151608,1.420308352,0.901134551,0.408018112,0.188273028,0.13875027,0.063728087,0.033836152,0.026581267,0.017086226,0.00759127,0.00292649,0.002680697,0.001600448,0.041010827,0.057984773,-0.03410771,0.009812985,-0.009249724,0.006312231,135.9991776,dialogues
-114.8846436,106.5226822,-14.97564507,12.4373188,1.398354053,-6.677576065,-7.094622612,-5.055547714,-6.840762615,-0.523806274,-1.933322668,-3.714635849,-0.269682437,0.0847244,0.164807856,1925.177675,2145.072715,3764.143227,17.63736216,16.1237808,18.27360923,17.82698264,18.87691047,19.93403429,17.71866393,0.327028424,0.340534687,0.290476471,0.306903064,0.310611904,0.331788361,0.346872956,0.322689593,0.35874182,0.33804065,0.332120955,0.333054066,31.1101017,26.64127541,17.32900238,6.415298939,4.091473103,2.325759888,1.279104948,0.716219425,0.317973822,0.148265451,0.061575852,0.048812259,0.020896748,-0.040895232,0.002224744,-0.02867249,0.034847506,-0.005036757,-0.004672484,112.3471467,dialogues
-177.0891113,114.7292633,9.317295074,14.77323818,14.00727177,3.830726862,6.397368431,-2.784095526,-2.649019957,1.718585014,-2.006305695,-3.449407816,0.325845212,0.064191529,0.141541824,1764.162828,2238.583618,3521.227188,18.14719751,16.08024627,19.03014474,18.02697606,18.62689135,18.97009586,16.17061655,0.397460908,0.40739128,0.363587826,0.358026326,0.354210585,0.339751661,0.344194949,0.340477943,0.343057722,0.342983931,0.360780627,0.382275432,33.61733627,19.52283669,10.66216564,3.910527468,2.274011612,1.313102961,0.524555147,0.205714107,0.165792122,0.076418981,0.036164328,0.0289765,0.031348713,-0.053420522,-0.086271347,-0.084919272,0.034316536,0.041180704,-0.021581037,107.6660156,dialogues
-251.6403961,106.7222977,15.35229778,12.59107399,11.85767078,4.80395174,4.477552414,4.120634079,-2.710573435,0.287085801,-0.415919602,-1.92184031,2.513305187,0.083882703,0.042935748,2137.529976,2498.025984,4581.700609,18.53476792,14.17026137,16.38549427,16.96264676,16.87012882,17.70614583,16.04822376,0.574585617,0.429904103,0.359520018,0.421314567,0.367011279,0.376455575,0.342601657,0.383804351,0.342839628,0.296413362,0.340780586,0.42139259,3.206800699,0.991205871,0.481513023,0.1854112,0.125745103,0.07655856,0.032052997,0.016905667,0.013548948,0.0089117,0.006704282,0.007473701,0.006826912,-0.009571155,0.068558035,0.030927869,0.033375308,-0.003766053,0.006422147,117.4538352,dialogues
-142.6106415,102.6434631,-20.94374466,8.124032021,0.169513136,-5.269879818,-6.095332146,-5.784088135,-4.983405113,-1.652448654,0.239407867,-1.08242619,0.292643636,0.095972142,0.145946383,2025.639834,2150.701897,3919.858014,17.13004683,16.0674435,18.13138151,17.125911,18.58507815,19.68600592,17.41392861,0.357252151,0.358837426,0.366155237,0.377005279,0.384119809,0.378664345,0.351005197,0.36747846,0.372709721,0.35899809,0.351966798,0.358711004,19.81302834,21.01497459,17.84910011,7.096307278,4.934335232,3.597711802,1.785972953,0.828185499,0.408859074,0.167018071,0.0611022,0.035763841,0.022571782,0.010630065,0.002334145,-0.003270187,0.013942241,0.009192263,-0.00247843,129.1992188,dialogues
-226.868042,84.08273315,-13.1308918,16.21165466,2.85020709,1.822742701,5.858355045,-2.319183826,-4.067158222,5.122606754,1.967420816,0.36062935,-0.012305122,0.122998251,0.041501343,2537.159609,2511.704022,5089.354539,18.16523225,14.40759489,16.759899,16.82936044,17.53650346,18.92608699,15.97486364,0.369630516,0.372375548,0.360533148,0.419081599,0.488478541,0.444124222,0.433951437,0.462127209,0.476194859,0.451785743,0.386552244,0.35711211,2.085412741,1.011727333,0.958641171,0.4767147,0.333271563,0.24405171,0.123741321,0.081031784,0.063164048,0.030307395,0.014516618,0.009014899,0.008483572,0.01675951,0.029068145,0.041818842,0.02947136,0.020651611,0.007623825,129.1992188,dialogues
-327.0894165,74.22872925,-2.025742054,9.999281883,0.263498336,-2.083262682,-0.582408309,-4.463322163,-0.583638012,-2.04579401,-1.821864963,-0.148533836,-0.975234926,0.08344221,0.03265008,1858.321936,1975.169202,3802.447319,16.19904516,15.19733845,17.48196061,16.62662469,17.99736886,18.59161925,16.76667711,0.27008763,0.279444635,0.285263866,0.266184211,0.282760978,0.259213805,0.264918923,0.274047613,0.271597862,0.270539671,0.28758657,0.311735481,1.431538343,1.37649703,0.767976344,0.353612721,0.181850597,0.12472672,0.069135174,0.03827773,0.02128529,0.014443669,0.005359353,0.00271791,0.002402659,0.008932967,-0.017334978,0.024286433,0.000726065,-0.000893379,0.000147279,129.1992188,dialogues
-120.1636963,108.5857697,-2.012520552,21.42434692,7.731564045,1.986421704,2.298667192,-4.979976654,-5.555105686,0.338112414,-2.358979464,-3.094257832,-2.074826479,0.086364667,0.1707744,1917.785229,2202.741216,3819.579692,17.98407925,14.93149868,17.05303749,17.07951245,18.42445364,20.27188753,17.45164538,0.375105917,0.389464706,0.401726842,0.429365903,0.362688065,0.377972662,0.361628354,0.359560162,0.393555254,0.403718442,0.419350803,0.388760149,48.10800171,20.49798775,7.077791214,2.490579128,2.205254793,2.159754753,1.11767149,0.854867697,0.527561069,0.200007036,0.074580669,0.048674941,0.031912409,-0.020951739,0.01084476,-0.001330464,-0.018620368,-0.001707447,-0.004204476,99.38401442,dialogues
